29403;# doc = rechSTARTNUM1.2ENDNUM.txt;;;;;;;;;;;;;;;;
29404;# speaker = Д;;;;;;;;;;;;;;;;
29405;# sent = 2191;;;;;;;;;;;;;;;;
30545;;для;ДЛЯ;PR;;;, но … _для_ меня это осталось;я;л;д;;;;PR;ДЛЯ;PR;Я
30546;;меня;Я;SPRO sg 1p - gen;;;но … для _меня_ это осталось тайной;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
30547;;это;ЭТО;SPRO n - nom sg;;;… для меня _это_ осталось тайной .;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30548;;осталось;ОСТАТЬСЯ;V pf praet sg indic n -;;;для меня это _осталось_ тайной .;ь;с;о;л;а;т;V;ОСТАТЬСЯ;V pf praet sg indic n -;Я
30549;;тайной;ТАЙНА;S f inan ins sg;;;меня это осталось _тайной_ .;й;о;н;й;а;т;S;ТАЙНА;S f inan ins sg;А
30550;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30551;;;;;;;;;;;;;;;;;
30552;# sent = 2341;;;;;;;;;;;;;;;;
30553;# speaker = Я;;;;;;;;;;;;;;;;
30554;# sent = 2342;;;;;;;;;;;;;;;;
30555;;Не;НЕ;PART;;;_Не_ , я думаю;е;н;;;;;PART;НЕ;PART;Е
30556;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30557;;я;Я;SPRO sg 1p - nom;;;Не , _я_ думаю , непонятно;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30558;;думаю;ДУМАТЬ;V ipf praes sg indic - 1p;;;Не , я _думаю_ , непонятно ,;ю;а;м;у;д;;V;ДУМАТЬ;V ipf praes sg indic - 1p;Ь
30559;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30560;;непонятно;НЕПОНЯТНО;ADV -;;;я думаю , _непонятно_ , о чем;о;н;т;я;н;о;ADV;НЕПОНЯТНО;ADV -;О
30561;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30562;;о;О;PR;;;, непонятно , _о_ чем говорят ,;о;;;;;;PR;О;PR;О
30563;;чем;ЧТО;SPRO n inan loc sg;;;непонятно , о _чем_ говорят , потому что;м;е;ч;;;;SPRO;ЧТО;S n - ins sg;О
30564;;говорят;ГОВОРИТЬ;V ipf praes pl indic - 3p;;;, о чем _говорят_ , потому что я;т;я;р;о;в;о;V;ГОВОРИТЬ;V ipf praes pl indic - 3p;Ь
30565;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30566;;потому что;потому что;CONJ;;;чем говорят , _потому что_ я тоже не;о;т;ч;;у;м;CONJ;потому что;CONJ;о
30567;;я;Я;SPRO sg 1p - nom;;;говорят , потому что _я_ тоже не понял;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30568;;тоже;ТОЖЕ;PART;;;, потому что я _тоже_ не понял .;е;ж;о;т;;;PART;ТОЖЕ;PART;Е
30569;;не;НЕ;PART;;;потому что я тоже _не_ понял .;е;н;;;;;PART;НЕ;PART;Е
30570;;понял;ПОНЯТЬ;V pf praet sg indic m -;;;я тоже не _понял_ .;л;я;н;о;п;;V;ПОНЯТЬ;V pf praet sg indic m -;Ь
30571;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30572;;;;;;;;;;;;;;;;;
30573;# sent = 2343;;;;;;;;;;;;;;;;
30574;;Ладно;ЛАДНО;PART;;;. _Ладно_ , все .;о;н;д;а;л;;PART;ЛАДНО;PART;О
30575;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30576;;все;ВСЕ;PART;;;Ладно , _все_ .;е;с;в;;;;S;ВСЕ;S - - acc pl;Е
30577;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30578;;;;;;;;;;;;;;;;;
30579;# sent = 2344;;;;;;;;;;;;;;;;
30580;;Спасибо;СПАСИБО;PRAEDIC;;;. _Спасибо_ .;о;б;и;с;а;п;PRAEDIC;СПАСИБО;S n inan nonflex -;О
30581;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30582;;;;;;;;;;;;;;;;;
30583;# sent = 2345;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
30584;# #;;;;;;;;;;;;;;;;
